Fecha,Último_plata,Apertura_plata,Máximo_plata,Mínimo_plata,% var._plata,Materia
2001-11-01,4.207,4.22,4.24,4.205,-0.43,plata
2001-11-02,4.11,4.22,4.23,4.105,-2.31,plata
2001-11-05,4.098,4.12,4.125,4.08,-0.29,plata
2001-11-06,4.118,4.09,4.14,4.08,0.49,plata
2001-11-07,4.128,4.12,4.145,4.105,0.24,plata
2001-11-08,4.078,4.135,4.14,4.07,-1.21,plata
2001-11-09,4.08,4.08,4.1,4.055,0.05,plata
2001-11-12,4.118,4.08,4.21,4.08,0.93,plata
2001-11-13,4.14,4.115,4.155,4.065,0.53,plata
2001-11-14,4.143,4.155,4.175,4.13,0.07,plata
2001-11-15,4.108,4.145,4.15,4.08,-0.84,plata
2001-11-16,4.095,4.115,4.12,4.085,-0.32,plata
2001-11-19,4.058,4.1,4.11,4.045,-0.9,plata
2001-11-20,4.05,4.05,4.075,4.04,-0.2,plata
2001-11-21,4.035,4.058,4.065,4.015,-0.37,plata
2001-11-26,4.028,4.04,4.06,4.02,-0.17,plata
2001-11-27,4.04,4.02,4.05,4.02,0.3,plata
2001-11-28,4.115,4.04,4.14,4.04,1.86,plata
2001-11-29,4.097,4.14,4.19,4.09,-0.44,plata
2001-11-30,4.157,4.11,4.195,4.1,1.46,plata
2001-12-03,4.227,4.16,4.25,4.145,1.68,plata
2001-12-04,4.153,4.24,4.24,4.145,-1.75,plata
2001-12-05,4.2,4.153,4.21,4.125,1.13,plata
2001-12-06,4.238,4.205,4.275,4.195,0.9,plata
2001-12-07,4.268,4.23,4.29,4.22,0.71,plata
2001-12-10,4.243,4.27,4.275,4.215,-0.59,plata
2001-12-11,4.275,4.24,4.295,4.23,0.75,plata
2001-12-12,4.265,4.27,4.31,4.255,-0.23,plata
2001-12-13,4.28,4.265,4.295,4.255,0.35,plata
2001-12-14,4.362,4.285,4.395,4.275,1.92,plata
2001-12-17,4.365,4.36,4.385,4.325,0.07,plata
2001-12-18,4.42,4.36,4.425,4.355,1.26,plata
2001-12-19,4.308,4.415,4.455,4.3,-2.53,plata
2001-12-20,4.4,4.32,4.43,4.305,2.14,plata
2001-12-21,4.472,4.4,4.495,4.395,1.64,plata
2001-12-26,4.543,4.47,4.555,4.45,1.59,plata
2001-12-27,4.468,4.535,4.56,4.46,-1.65,plata
2001-12-28,4.498,4.465,4.505,4.405,0.67,plata
2001-12-31,4.588,4.485,4.635,4.46,2.0,plata
2002-01-02,4.535,4.575,4.595,4.53,-1.16,plata
2002-01-03,4.608,4.535,4.65,4.52,1.61,plata
2002-01-04,4.65,4.61,4.675,4.52,0.91,plata
2002-01-07,4.667,4.645,4.685,4.575,0.37,plata
2002-01-08,4.64,4.66,4.69,4.585,-0.58,plata
2002-01-09,4.71,4.64,4.735,4.63,1.51,plata
2002-01-10,4.7,4.715,4.775,4.68,-0.21,plata
2002-01-11,4.698,4.69,4.73,4.665,-0.04,plata
2002-01-14,4.515,4.69,4.69,4.51,-3.9,plata
2002-01-15,4.555,4.515,4.58,4.46,0.89,plata
2002-01-16,4.562,4.555,4.595,4.475,0.15,plata
2002-01-17,4.445,4.56,4.56,4.44,-2.56,plata
2002-01-18,4.345,4.45,4.46,4.33,-2.25,plata
2002-01-22,4.288,4.35,4.365,4.26,-1.31,plata
2002-01-23,4.26,4.28,4.315,4.255,-0.65,plata
2002-01-24,4.273,4.265,4.305,4.245,0.31,plata
2002-01-25,4.305,4.275,4.335,4.27,0.75,plata
2002-01-28,4.25,4.31,4.315,4.24,-1.28,plata
2002-01-29,4.295,4.245,4.32,4.225,1.06,plata
2002-01-30,4.293,4.305,4.31,4.25,-0.05,plata
2002-01-31,4.223,4.29,4.295,4.21,-1.63,plata
2002-02-01,4.313,4.23,4.335,4.23,2.13,plata
2002-02-04,4.295,4.3,4.32,4.255,-0.42,plata
2002-02-05,4.397,4.3,4.41,4.295,2.37,plata
2002-02-06,4.365,4.4,4.485,4.36,-0.73,plata
2002-02-07,4.345,4.37,4.39,4.34,-0.46,plata
2002-02-08,4.455,4.35,4.49,4.35,2.53,plata
2002-02-11,4.415,4.45,4.455,4.36,-0.9,plata
2002-02-12,4.485,4.415,4.49,4.365,1.59,plata
2002-02-13,4.505,4.485,4.52,4.42,0.45,plata
2002-02-14,4.53,4.5,4.565,4.475,0.55,plata
2002-02-15,4.538,4.535,4.595,4.515,0.18,plata
2002-02-19,4.47,4.525,4.555,4.46,-1.5,plata
2002-02-20,4.4,4.465,4.51,4.37,-1.57,plata
2002-02-21,4.42,4.39,4.435,4.365,0.45,plata
2002-02-22,4.398,4.42,4.435,4.39,-0.5,plata
2002-02-25,4.368,4.395,4.4,4.34,-0.68,plata
2002-02-26,4.423,4.35,4.44,4.35,1.26,plata
2002-02-27,4.445,4.44,4.485,4.43,0.5,plata
2002-02-28,4.517,4.44,4.52,4.415,1.62,plata
2002-03-01,4.567,4.515,4.605,4.47,1.11,plata
2002-03-04,4.602,4.56,4.64,4.55,0.77,plata
2002-03-05,4.555,4.6,4.64,4.545,-1.02,plata
2002-03-06,4.53,4.56,4.56,4.495,-0.55,plata
2002-03-07,4.48,4.53,4.53,4.455,-1.1,plata
2002-03-08,4.505,4.48,4.57,4.455,0.56,plata
2002-03-11,4.485,4.505,4.55,4.475,-0.44,plata
2002-03-12,4.498,4.485,4.545,4.475,0.29,plata
2002-03-13,4.528,4.495,4.54,4.49,0.67,plata
2002-03-14,4.5,4.535,4.555,4.485,-0.62,plata
2002-03-15,4.493,4.505,4.525,4.45,-0.16,plata
2002-03-18,4.503,4.495,4.53,4.49,0.22,plata
2002-03-19,4.523,4.505,4.58,4.5,0.44,plata
2002-03-20,4.533,4.53,4.545,4.49,0.22,plata
2002-03-21,4.508,4.53,4.535,4.5,-0.55,plata
2002-03-22,4.54,4.51,4.575,4.5,0.71,plata
2002-03-25,4.58,4.55,4.605,4.515,0.88,plata
2002-03-26,4.585,4.545,4.605,4.535,0.11,plata
2002-03-27,4.68,4.595,4.69,4.59,2.07,plata
2002-03-28,4.65,4.68,4.705,4.64,-0.64,plata
2002-04-01,4.7,4.67,4.705,4.645,1.08,plata
2002-04-02,4.747,4.69,4.75,4.67,1.0,plata
2002-04-03,4.667,4.745,4.75,4.655,-1.69,plata
2002-04-04,4.625,4.665,4.67,4.6,-0.9,plata
2002-04-05,4.58,4.625,4.645,4.565,-0.97,plata
2002-04-08,4.57,4.58,4.605,4.55,-0.22,plata
2002-04-09,4.558,4.565,4.58,4.53,-0.26,plata
2002-04-10,4.628,4.555,4.645,4.535,1.54,plata
2002-04-11,4.583,4.62,4.63,4.565,-0.97,plata
2002-04-12,4.593,4.585,4.605,4.56,0.22,plata
2002-04-15,4.45,4.595,4.615,4.445,-3.11,plata
2002-04-16,4.405,4.475,4.48,4.39,-1.01,plata
2002-04-17,4.45,4.41,4.47,4.405,1.02,plata
2002-04-18,4.498,4.46,4.555,4.43,1.08,plata
2002-04-19,4.503,4.5,4.52,4.475,0.11,plata
2002-04-22,4.543,4.49,4.575,4.49,0.89,plata
2002-04-23,4.57,4.545,4.595,4.51,0.59,plata
2002-04-24,4.562,4.575,4.605,4.56,-0.18,plata
2002-04-25,4.62,4.57,4.65,4.55,1.27,plata
2002-04-26,4.676,4.645,4.695,4.61,1.21,plata
2002-04-29,4.66,4.675,4.68,4.625,-0.34,plata
2002-04-30,4.555,4.65,4.665,4.525,-2.25,plata
2002-05-01,4.55,4.56,4.575,4.525,-0.11,plata
2002-05-02,4.563,4.55,4.57,4.52,0.29,plata
2002-05-03,4.615,4.56,4.63,4.555,1.14,plata
2002-05-06,4.612,4.61,4.62,4.585,-0.07,plata
2002-05-07,4.632,4.6,4.65,4.595,0.43,plata
2002-05-08,4.585,4.63,4.655,4.56,-1.01,plata
2002-05-09,4.627,4.585,4.635,4.55,0.92,plata
2002-05-10,4.67,4.63,4.685,4.615,0.93,plata
2002-05-13,4.607,4.67,4.71,4.59,-1.35,plata
2002-05-14,4.607,4.61,4.63,4.58,0.0,plata
2002-05-15,4.637,4.61,4.645,4.585,0.65,plata
2002-05-16,4.65,4.635,4.655,4.62,0.28,plata
2002-05-17,4.665,4.65,4.69,4.62,0.32,plata
2002-05-20,4.78,4.67,4.79,4.635,2.47,plata
2002-05-21,4.845,4.775,4.865,4.755,1.36,plata
2002-05-22,4.84,4.835,4.86,4.78,-0.1,plata
2002-05-23,4.912,4.84,4.92,4.77,1.49,plata
2002-05-24,4.872,4.91,4.915,4.86,-0.81,plata
2002-05-28,4.882,4.825,4.905,4.815,0.21,plata
2002-05-29,4.945,4.88,4.98,4.86,1.29,plata
2002-05-30,4.985,4.95,4.99,4.9,0.81,plata
2002-05-31,5.042,4.99,5.075,4.96,1.14,plata
2002-06-03,5.08,5.03,5.1,5.01,0.75,plata
2002-06-04,5.125,5.085,5.15,5.085,0.89,plata
2002-06-05,4.945,5.12,5.12,4.92,-3.51,plata
2002-06-06,4.995,4.945,5.015,4.915,1.01,plata
2002-06-07,4.98,4.99,5.055,4.955,-0.3,plata
2002-06-10,4.912,4.975,4.975,4.89,-1.37,plata
2002-06-11,4.882,4.912,4.925,4.79,-0.61,plata
2002-06-12,4.915,4.89,4.955,4.87,0.68,plata
2002-06-13,4.832,4.915,4.915,4.82,-1.69,plata
2002-06-14,4.85,4.835,4.895,4.83,0.37,plata
2002-06-17,4.823,4.845,4.85,4.8,-0.56,plata
2002-06-18,4.845,4.823,4.865,4.815,0.46,plata
2002-06-19,4.842,4.855,4.915,4.835,-0.06,plata
2002-06-20,4.87,4.855,4.88,4.845,0.58,plata
2002-06-21,4.855,4.88,4.905,4.825,-0.31,plata
2002-06-24,4.867,4.86,4.92,4.86,0.25,plata
2002-06-25,4.832,4.86,4.865,4.78,-0.72,plata
2002-06-26,4.852,4.835,4.9,4.83,0.41,plata
2002-06-27,4.898,4.88,4.9,4.825,0.95,plata
2002-06-28,4.855,4.89,4.905,4.85,-0.88,plata
2002-07-01,4.888,4.855,4.89,4.815,0.68,plata
2002-07-02,4.95,4.888,5.005,4.86,1.27,plata
2002-07-03,4.955,4.95,4.96,4.92,0.1,plata
2002-07-08,4.98,4.935,4.985,4.915,0.5,plata
2002-07-09,5.058,4.985,5.07,4.97,1.57,plata
2002-07-10,5.05,5.065,5.1,5.035,-0.16,plata
2002-07-11,5.07,5.09,5.09,5.07,0.4,plata
2002-07-12,5.065,5.09,5.125,5.04,-0.1,plata
2002-07-15,5.118,5.065,5.155,5.065,1.05,plata
2002-07-16,5.033,5.12,5.13,5.01,-1.66,plata
2002-07-17,5.005,5.03,5.045,4.96,-0.56,plata
2002-07-18,5.005,5.005,5.02,4.985,0.0,plata
2002-07-19,5.078,5.01,5.12,5.01,1.46,plata
2002-07-22,5.045,5.09,5.115,5.04,-0.65,plata
2002-07-23,4.883,5.04,5.045,4.87,-3.21,plata
2002-07-24,4.86,4.895,4.915,4.81,-0.47,plata
2002-07-25,4.855,4.865,4.89,4.82,-0.1,plata
2002-07-26,4.665,4.855,4.86,4.595,-3.91,plata
2002-07-29,4.64,4.67,4.695,4.62,-0.54,plata
2002-07-30,4.658,4.645,4.695,4.63,0.39,plata
2002-07-31,4.598,4.598,4.69,4.57,-1.29,plata
2002-08-01,4.583,4.6,4.615,4.54,-0.33,plata
2002-08-02,4.593,4.61,4.635,4.575,0.22,plata
2002-08-05,4.633,4.605,4.675,4.6,0.87,plata
2002-08-06,4.613,4.635,4.655,4.6,-0.43,plata
2002-08-07,4.675,4.66,4.705,4.62,1.34,plata
2002-08-08,4.638,4.685,4.695,4.625,-0.79,plata
2002-08-09,4.67,4.635,4.68,4.615,0.69,plata
2002-08-12,4.593,4.68,4.735,4.58,-1.65,plata
2002-08-13,4.58,4.595,4.625,4.575,-0.28,plata
2002-08-14,4.458,4.58,4.67,4.45,-2.66,plata
2002-08-15,4.483,4.46,4.505,4.46,0.56,plata
2002-08-16,4.493,4.495,4.58,4.47,0.22,plata
2002-08-19,4.405,4.5,4.52,4.39,-1.96,plata
2002-08-20,4.437,4.405,4.465,4.405,0.73,plata
2002-08-21,4.42,4.44,4.465,4.415,-0.38,plata
2002-08-22,4.465,4.42,4.49,4.38,1.02,plata
2002-08-23,4.423,4.47,4.48,4.38,-0.94,plata
2002-08-26,4.438,4.42,4.455,4.42,0.34,plata
2002-08-27,4.503,4.44,4.525,4.42,1.46,plata
2002-08-28,4.498,4.515,4.54,4.485,-0.11,plata
2002-08-29,4.557,4.525,4.585,4.52,1.31,plata
2002-08-30,4.468,4.565,4.59,4.455,-1.95,plata
2002-09-03,4.485,4.48,4.52,4.47,0.38,plata
2002-09-04,4.495,4.495,4.505,4.455,0.22,plata
2002-09-05,4.545,4.505,4.57,4.495,1.11,plata
2002-09-06,4.54,4.555,4.58,4.53,-0.11,plata
2002-09-09,4.603,4.55,4.62,4.545,1.39,plata
2002-09-10,4.578,4.603,4.605,4.525,-0.54,plata
2002-09-11,4.563,4.58,4.58,4.545,-0.33,plata
2002-09-12,4.608,4.57,4.635,4.565,0.99,plata
2002-09-13,4.575,4.615,4.64,4.57,-0.72,plata
2002-09-16,4.57,4.57,4.59,4.53,-0.11,plata
2002-09-17,4.598,4.565,4.6,4.525,0.61,plata
2002-09-18,4.64,4.6,4.665,4.585,0.91,plata
2002-09-19,4.66,4.625,4.695,4.625,0.43,plata
2002-09-20,4.65,4.67,4.69,4.625,-0.21,plata
2002-09-23,4.648,4.66,4.685,4.6,-0.04,plata
2002-09-24,4.67,4.635,4.72,4.62,0.47,plata
2002-09-25,4.6,4.66,4.68,4.58,-1.5,plata
2002-09-26,4.525,4.6,4.61,4.5,-1.63,plata
2002-09-27,4.505,4.515,4.545,4.49,-0.44,plata
2002-09-30,4.548,4.515,4.585,4.515,0.95,plata
2002-10-01,4.488,4.55,4.555,4.48,-1.32,plata
2002-10-02,4.485,4.485,4.515,4.475,-0.07,plata
2002-10-03,4.485,4.5,4.525,4.47,0.0,plata
2002-10-04,4.49,4.485,4.495,4.445,0.11,plata
2002-10-07,4.45,4.5,4.52,4.445,-0.89,plata
2002-10-08,4.373,4.45,4.465,4.365,-1.73,plata
2002-10-09,4.35,4.37,4.4,4.32,-0.53,plata
2002-10-10,4.285,4.345,4.385,4.28,-1.49,plata
2002-10-11,4.32,4.295,4.345,4.28,0.82,plata
2002-10-14,4.31,4.335,4.35,4.305,-0.23,plata
2002-10-15,4.323,4.305,4.34,4.285,0.3,plata
2002-10-16,4.37,4.315,4.39,4.31,1.09,plata
2002-10-17,4.345,4.375,4.38,4.33,-0.57,plata
2002-10-18,4.36,4.34,4.375,4.335,0.35,plata
2002-10-21,4.352,4.36,4.385,4.315,-0.18,plata
2002-10-22,4.412,4.35,4.44,4.345,1.38,plata
2002-10-23,4.407,4.42,4.435,4.39,-0.11,plata
2002-10-24,4.362,4.405,4.41,4.335,-1.02,plata
2002-10-25,4.407,4.375,4.425,4.365,1.03,plata
2002-10-28,4.412,4.41,4.435,4.4,0.11,plata
2002-10-29,4.51,4.425,4.525,4.42,2.22,plata
2002-10-30,4.485,4.5,4.54,4.455,-0.55,plata
2002-10-31,4.505,4.48,4.52,4.465,0.45,plata
2002-11-01,4.49,4.5,4.575,4.485,-0.33,plata
2002-11-04,4.487,4.49,4.505,4.435,-0.07,plata
2002-11-05,4.495,4.485,4.515,4.485,0.18,plata
2002-11-06,4.483,4.495,4.5,4.465,-0.27,plata
2002-11-07,4.55,4.485,4.57,4.485,1.49,plata
2002-11-08,4.532,4.55,4.605,4.52,-0.4,plata
2002-11-11,4.572,4.535,4.585,4.52,0.88,plata
2002-11-12,4.6,4.57,4.62,4.55,0.61,plata
2002-11-13,4.56,4.6,4.63,4.525,-0.87,plata
2002-11-14,4.562,4.565,4.58,4.535,0.04,plata
2002-11-15,4.575,4.57,4.59,4.535,0.28,plata
2002-11-18,4.537,4.58,4.59,4.525,-0.83,plata
2002-11-19,4.547,4.54,4.57,4.54,0.22,plata
2002-11-20,4.535,4.55,4.555,4.525,-0.26,plata
2002-11-21,4.468,4.535,4.55,4.43,-1.48,plata
2002-11-22,4.543,4.465,4.55,4.46,1.68,plata
2002-11-25,4.473,4.535,4.535,4.455,-1.54,plata
2002-11-26,4.433,4.475,4.49,4.425,-0.89,plata
2002-11-27,4.414,4.435,4.445,4.405,-0.43,plata
2002-12-02,4.442,4.455,4.46,4.415,0.63,plata
2002-12-03,4.552,4.44,4.56,4.44,2.48,plata
2002-12-04,4.577,4.55,4.605,4.54,0.55,plata
2002-12-05,4.64,4.57,4.67,4.565,1.38,plata
2002-12-06,4.65,4.64,4.69,4.6,0.22,plata
2002-12-09,4.615,4.64,4.655,4.555,-0.75,plata
2002-12-10,4.623,4.61,4.64,4.59,0.17,plata
2002-12-11,4.645,4.62,4.665,4.61,0.48,plata
2002-12-12,4.752,4.65,4.77,4.625,2.3,plata
2002-12-13,4.712,4.75,4.805,4.665,-0.84,plata
2002-12-16,4.707,4.71,4.74,4.655,-0.11,plata
2002-12-17,4.645,4.71,4.765,4.61,-1.32,plata
2002-12-18,4.67,4.645,4.68,4.615,0.54,plata
2002-12-19,4.725,4.68,4.79,4.66,1.18,plata
2002-12-20,4.632,4.72,4.73,4.605,-1.97,plata
2002-12-23,4.655,4.63,4.68,4.615,0.5,plata
2002-12-24,4.662,4.665,4.68,4.63,0.15,plata
2002-12-26,4.705,4.66,4.715,4.645,0.92,plata
2002-12-27,4.723,4.705,4.735,4.68,0.38,plata
2002-12-30,4.673,4.73,4.755,4.665,-1.06,plata
2002-12-31,4.812,4.68,4.82,4.65,2.97,plata
2003-01-02,4.823,4.79,4.835,4.75,0.23,plata
2003-01-03,4.903,4.823,4.92,4.78,1.66,plata
2003-01-06,4.91,4.9,4.945,4.89,0.14,plata
2003-01-07,4.815,4.925,4.925,4.785,-1.93,plata
2003-01-08,4.867,4.815,4.885,4.77,1.08,plata
2003-01-09,4.855,4.87,4.89,4.815,-0.25,plata
2003-01-10,4.873,4.855,4.885,4.82,0.37,plata
2003-01-13,4.84,4.87,4.87,4.795,-0.68,plata
2003-01-14,4.765,4.835,4.845,4.735,-1.55,plata
2003-01-15,4.78,4.76,4.805,4.72,0.31,plata
2003-01-16,4.835,4.775,4.85,4.765,1.15,plata
2003-01-17,4.81,4.835,4.845,4.785,-0.52,plata
2003-01-21,4.82,4.805,4.83,4.76,0.21,plata
2003-01-22,4.848,4.82,4.87,4.82,0.58,plata
2003-01-23,4.785,4.845,4.905,4.78,-1.3,plata
2003-01-24,4.885,4.785,4.95,4.76,2.09,plata
2003-01-27,4.835,4.885,4.93,4.78,-1.02,plata
2003-01-28,4.875,4.835,4.88,4.805,0.83,plata
2003-01-29,4.805,4.875,4.895,4.8,-1.44,plata
2003-01-30,4.87,4.8,4.92,4.78,1.35,plata
2003-01-31,4.86,4.875,4.91,4.835,-0.21,plata
2003-02-03,4.835,4.86,4.88,4.81,-0.51,plata
2003-02-04,4.918,4.84,4.93,4.835,1.72,plata
2003-02-05,4.768,4.915,4.98,4.735,-3.05,plata
2003-02-06,4.68,4.785,4.815,4.66,-1.85,plata
2003-02-07,4.65,4.68,4.735,4.63,-0.64,plata
2003-02-10,4.6,4.66,4.685,4.585,-1.08,plata
2003-02-11,4.57,4.6,4.615,4.535,-0.65,plata
2003-02-12,4.507,4.58,4.595,4.495,-1.38,plata
2003-02-13,4.533,4.515,4.565,4.485,0.58,plata
2003-02-14,4.535,4.54,4.565,4.5,0.04,plata
2003-02-18,4.555,4.51,4.595,4.5,0.44,plata
2003-02-19,4.625,4.555,4.63,4.545,1.54,plata
2003-02-20,4.662,4.625,4.68,4.605,0.8,plata
2003-02-21,4.665,4.66,4.675,4.61,0.06,plata
2003-02-24,4.715,4.665,4.725,4.65,1.07,plata
2003-02-25,4.642,4.72,4.735,4.61,-1.55,plata
2003-02-26,4.655,4.635,4.665,4.61,0.28,plata
2003-02-27,4.575,4.67,4.685,4.57,-1.72,plata
2003-02-28,4.6,4.575,4.66,4.55,0.55,plata
2003-03-03,4.672,4.6,4.68,4.585,1.57,plata
2003-03-04,4.672,4.68,4.705,4.655,0.0,plata
2003-03-05,4.637,4.665,4.7,4.605,-0.75,plata
2003-03-06,4.673,4.645,4.71,4.635,0.78,plata
2003-03-07,4.688,4.675,4.695,4.605,0.32,plata
2003-03-10,4.68,4.69,4.71,4.675,-0.17,plata
2003-03-11,4.69,4.68,4.695,4.64,0.21,plata
2003-03-12,4.635,4.685,4.695,4.63,-1.17,plata
2003-03-13,4.54,4.635,4.635,4.5,-2.05,plata
2003-03-14,4.538,4.54,4.555,4.515,-0.04,plata
2003-03-17,4.45,4.545,4.61,4.445,-1.94,plata
2003-03-18,4.463,4.46,4.495,4.45,0.29,plata
2003-03-19,4.42,4.48,4.495,4.415,-0.96,plata
2003-03-20,4.415,4.42,4.455,4.395,-0.11,plata
2003-03-21,4.353,4.415,4.43,4.34,-1.4,plata
2003-03-24,4.368,4.36,4.395,4.355,0.34,plata
2003-03-25,4.393,4.37,4.43,4.35,0.57,plata
2003-03-26,4.398,4.4,4.415,4.38,0.11,plata
2003-03-27,4.393,4.4,4.415,4.365,-0.11,plata
2003-03-28,4.433,4.39,4.46,4.36,0.91,plata
2003-03-31,4.465,4.445,4.475,4.43,0.72,plata
2003-04-01,4.437,4.465,4.47,4.415,-0.63,plata
2003-04-02,4.402,4.44,4.445,4.35,-0.79,plata
2003-04-03,4.413,4.4,4.435,4.365,0.25,plata
2003-04-04,4.415,4.415,4.43,4.39,0.05,plata
2003-04-07,4.423,4.405,4.435,4.38,0.18,plata
2003-04-08,4.478,4.425,4.53,4.41,1.24,plata
2003-04-09,4.483,4.48,4.5,4.435,0.11,plata
2003-04-10,4.49,4.48,4.495,4.455,0.16,plata
2003-04-11,4.493,4.48,4.5,4.45,0.07,plata
2003-04-14,4.538,4.485,4.545,4.475,1.0,plata
2003-04-15,4.523,4.535,4.545,4.51,-0.33,plata
2003-04-16,4.485,4.52,4.53,4.45,-0.84,plata
2003-04-17,4.47,4.475,4.495,4.46,-0.33,plata
2003-04-21,4.535,4.475,4.55,4.465,1.45,plata
2003-04-22,4.597,4.53,4.605,4.53,1.37,plata
2003-04-23,4.625,4.59,4.665,4.57,0.61,plata
2003-04-24,4.645,4.62,4.66,4.6,0.43,plata
2003-04-25,4.632,4.635,4.655,4.62,-0.28,plata
2003-04-28,4.58,4.625,4.645,4.535,-1.12,plata
2003-04-29,4.565,4.59,4.6,4.56,-0.33,plata
2003-04-30,4.652,4.57,4.67,4.565,1.91,plata
2003-05-01,4.775,4.66,4.78,4.65,2.64,plata
2003-05-02,4.797,4.77,4.825,4.74,0.46,plata
2003-05-05,4.815,4.795,4.825,4.77,0.38,plata
2003-05-06,4.8,4.825,4.835,4.77,-0.31,plata
2003-05-07,4.742,4.8,4.815,4.715,-1.21,plata
2003-05-08,4.802,4.742,4.815,4.73,1.27,plata
2003-05-09,4.8,4.805,4.815,4.77,-0.04,plata
2003-05-12,4.872,4.795,4.91,4.77,1.5,plata
2003-05-13,4.825,4.865,4.875,4.82,-0.96,plata
2003-05-14,4.872,4.83,4.89,4.82,0.97,plata
2003-05-15,4.78,4.875,4.89,4.76,-1.89,plata
2003-05-16,4.79,4.78,4.845,4.77,0.21,plata
2003-05-19,4.82,4.795,4.87,4.795,0.63,plata
2003-05-20,4.772,4.83,4.865,4.755,-1.0,plata
2003-05-21,4.725,4.775,4.8,4.7,-0.98,plata
2003-05-22,4.662,4.725,4.76,4.65,-1.33,plata
2003-05-23,4.647,4.66,4.69,4.625,-0.32,plata
2003-05-27,4.625,4.66,4.71,4.62,-0.47,plata
2003-05-28,4.64,4.625,4.645,4.58,0.32,plata
2003-05-29,4.575,4.61,4.64,4.54,-1.4,plata
2003-05-30,4.533,4.58,4.59,4.51,-0.92,plata
2003-06-02,4.508,4.54,4.565,4.495,-0.55,plata
2003-06-03,4.51,4.515,4.53,4.5,0.04,plata
2003-06-04,4.5,4.52,4.545,4.48,-0.22,plata
2003-06-05,4.5,4.495,4.51,4.475,0.0,plata
2003-06-06,4.545,4.51,4.59,4.505,1.0,plata
2003-06-09,4.518,4.54,4.56,4.485,-0.59,plata
2003-06-10,4.47,4.52,4.53,4.455,-1.06,plata
2003-06-11,4.5,4.47,4.52,4.43,0.67,plata
2003-06-12,4.505,4.515,4.515,4.475,0.11,plata
2003-06-13,4.575,4.505,4.585,4.5,1.55,plata
2003-06-16,4.612,4.57,4.62,4.57,0.81,plata
2003-06-17,4.61,4.62,4.64,4.595,-0.04,plata
2003-06-18,4.558,4.61,4.62,4.53,-1.13,plata
2003-06-19,4.57,4.555,4.59,4.51,0.26,plata
2003-06-20,4.528,4.57,4.581,4.52,-0.92,plata
2003-06-23,4.558,4.53,4.565,4.505,0.66,plata
2003-06-24,4.515,4.56,4.565,4.49,-0.94,plata
2003-06-25,4.565,4.51,4.58,4.495,1.11,plata
2003-06-26,4.523,4.555,4.555,4.5,-0.92,plata
2003-06-27,4.518,4.535,4.56,4.51,-0.11,plata
2003-06-30,4.568,4.52,4.57,4.51,1.11,plata
2003-07-01,4.585,4.565,4.61,4.555,0.37,plata
2003-07-02,4.645,4.58,4.68,4.575,1.31,plata
2003-07-03,4.693,4.65,4.705,4.63,1.03,plata
2003-07-07,4.738,4.69,4.75,4.67,0.96,plata
2003-07-08,4.745,4.73,4.775,4.695,0.15,plata
2003-07-09,4.825,4.745,4.835,4.735,1.69,plata
2003-07-10,4.815,4.82,4.895,4.795,-0.21,plata
2003-07-11,4.805,4.815,4.845,4.765,-0.21,plata
2003-07-14,4.797,4.805,4.825,4.77,-0.17,plata
2003-07-15,4.658,4.8,4.8,4.65,-2.9,plata
2003-07-16,4.663,4.66,4.705,4.645,0.11,plata
2003-07-17,4.678,4.66,4.705,4.655,0.32,plata
2003-07-18,4.73,4.675,4.74,4.63,1.11,plata
2003-07-21,4.75,4.72,4.79,4.715,0.42,plata
2003-07-22,4.79,4.745,4.805,4.745,0.84,plata
2003-07-23,5.07,4.79,5.1,4.79,5.85,plata
2003-07-24,5.11,5.055,5.17,5.01,0.79,plata
2003-07-25,5.075,5.11,5.11,5.015,-0.68,plata
2003-07-28,5.195,5.075,5.23,5.045,2.36,plata
2003-07-29,5.165,5.17,5.18,5.035,-0.58,plata
2003-07-30,5.06,5.155,5.16,5.035,-2.03,plata
2003-07-31,5.12,5.07,5.23,5.045,1.19,plata
2003-08-01,5.097,5.125,5.175,5.06,-0.45,plata
2003-08-04,5.02,5.085,5.11,4.955,-1.51,plata
2003-08-05,4.94,5.03,5.045,4.91,-1.59,plata
2003-08-06,4.97,4.94,4.985,4.91,0.61,plata
2003-08-07,5.038,4.97,5.09,4.91,1.37,plata
2003-08-08,4.992,5.045,5.07,4.96,-0.91,plata
2003-08-11,5.0,4.99,5.015,4.925,0.16,plata
2003-08-12,4.862,5.01,5.02,4.82,-2.76,plata
2003-08-13,5.03,4.86,5.04,4.85,3.46,plata
2003-08-14,5.035,5.025,5.075,4.995,0.1,plata
2003-08-15,4.927,5.025,5.045,4.88,-2.14,plata
2003-08-18,4.927,4.935,4.95,4.885,0.0,plata
2003-08-19,4.995,4.93,5.025,4.92,1.38,plata
2003-08-20,5.022,5.005,5.03,4.96,0.54,plata
2003-08-21,4.945,5.01,5.045,4.92,-1.53,plata
2003-08-22,4.997,4.935,5.02,4.925,1.05,plata
2003-08-25,4.992,4.99,5.015,4.975,-0.1,plata
2003-08-26,5.002,4.99,5.005,4.94,0.2,plata
2003-08-27,5.131,5.005,5.16,4.99,2.58,plata
2003-08-28,5.15,5.15,5.165,5.09,0.37,plata
2003-08-29,5.132,5.15,5.195,5.12,-0.35,plata
2003-09-02,5.01,5.135,5.19,4.97,-2.38,plata
2003-09-03,5.08,5.01,5.09,4.99,1.4,plata
